source,target,interaction,directed,symbol,value,similarity
INSS,Serviço Social,coocurence,false,0,1,0.676123403783
INSS,Serviços Previdenciários,coocurence,false,0,2,0.578073313016
INSS,trabalhador,coocurence,false,0,1,0.5378528742
INSS,UF,coocurence,false,0,2,0.532600228749
instituições de ensino superior,Teses,coocurence,false,0,1,0.679366220487
instituições de ensino superior,universidades,coocurence,false,0,1,0.418121005004
Interlegis,legislativo,coocurence,false,0,1,0.375
Interlegis,poder legislativo,coocurence,false,0,1,0.474341649025
Interlegis,Senado Federal,coocurence,false,0,1,0.75
Internações,Morbidade,coocurence,false,0,1,0.5
investigação,prevenção,coocurence,false,0,1,0.888888888889
investigação,Sipaer,coocurence,false,0,1,0.888888888889
investigação,transporte aéreo,coocurence,false,0,1,0.471404520791
IPCA,IPCA15,coocurence,false,0,1,0.824786098842
IPCA,preços,coocurence,false,0,2,0.774450284157
IPCA15,preços,coocurence,false,0,1,0.816496580928
ipea,ipeadata,coocurence,false,0,1,0.857142857143
justiça,MJ,coocurence,false,0,1,0.287698227784
justiça,registro,coocurence,false,0,1,0.75
legislativo,poder legislativo,coocurence,false,0,1,0.237170824513
legislativo,presença,coocurence,false,0,1,0.625
legislativo,São Paulo,coocurence,false,0,1,0.38490017946
legislativo,Senado Federal,coocurence,false,0,1,0.375
legislativo,SP,coocurence,false,0,1,0.408248290464
legislativo,vereadores,coocurence,false,0,2,0.57735026919
leilão,licitação,coocurence,false,0,1,0.954545454545
leilão,materiais,coocurence,false,0,1,0.954545454545
leilão,modalidades,coocurence,false,0,1,0.954545454545
leilão,MP,coocurence,false,0,1,0.443952575977
leilão,ocorrências,coocurence,false,0,1,0.954545454545
leilão,preços praticados,coocurence,false,0,1,0.954545454545
leilão,pregão,coocurence,false,0,1,0.954545454545
leilão,registro de preços,coocurence,false,0,1,0.954545454545
leilão,serviços,coocurence,false,0,1,0.756787468664
leilão,SIASG,coocurence,false,0,1,0.954545454545
leilão,SICAF,coocurence,false,0,1,0.954545454545
leilão,sustentável,coocurence,false,0,1,0.954545454545
leilão,tomada de preços,coocurence,false,0,1,0.954545454545
licitação,materiais,coocurence,false,0,1,0.954545454545
licitação,modalidades,coocurence,false,0,1,0.954545454545
licitação,MP,coocurence,false,0,1,0.443952575977
licitação,ocorrências,coocurence,false,0,1,0.954545454545
licitação,preços praticados,coocurence,false,0,1,0.954545454545
licitação,pregão,coocurence,false,0,1,0.954545454545
licitação,registro de preços,coocurence,false,0,1,0.954545454545
licitação,serviços,coocurence,false,0,1,0.756787468664
licitação,SIASG,coocurence,false,0,1,0.954545454545
licitação,SICAF,coocurence,false,0,1,0.954545454545
licitação,sustentável,coocurence,false,0,1,0.954545454545
licitação,tomada de preços,coocurence,false,0,1,0.954545454545
licitantes inidôneas,TCU,coocurence,false,0,1,0.654653670708
licitantes inidôneas,transparência,coocurence,false,0,1,0.498894211695
lixo,lixo domiciliar,coocurence,false,0,1,0.75
lixo,saneamento,coocurence,false,0,1,0.75
lixo,saneamento ambiental,coocurence,false,0,1,0.603022689156
lixo domiciliar,saneamento,coocurence,false,0,1,0.75
lixo domiciliar,saneamento ambiental,coocurence,false,0,1,0.603022689156
locais de atendimento,MTE,coocurence,false,0,1,0.866921446863
locais de atendimento,seguro-desemprego,coocurence,false,0,1,0.866921446863
locais de atendimento,trabalho,coocurence,false,0,1,0.735767207382
magistério,profissionais do magistério,coocurence,false,0,1,0.833333333333
mapa,organizações da sociedade civil,coocurence,false,0,1,0.536056267419
mapa,OSC,coocurence,false,0,1,0.536056267419
materiais,modalidades,coocurence,false,0,1,0.954545454545
materiais,MP,coocurence,false,0,1,0.443952575977
materiais,ocorrências,coocurence,false,0,1,0.954545454545
materiais,preços praticados,coocurence,false,0,1,0.954545454545
materiais,pregão,coocurence,false,0,1,0.954545454545
materiais,registro de preços,coocurence,false,0,1,0.954545454545
materiais,serviços,coocurence,false,0,1,0.756787468664
materiais,SIASG,coocurence,false,0,1,0.954545454545
materiais,SICAF,coocurence,false,0,1,0.954545454545
materiais,sustentável,coocurence,false,0,1,0.954545454545
materiais,tomada de preços,coocurence,false,0,1,0.954545454545
meio ambiente,saúde no trabalho,coocurence,false,0,1,0.75
meio ambiente,segurança do trabalho,coocurence,false,0,1,0.75
meio ambiente,trabalho,coocurence,false,0,1,0.405553552827
MF,receita federal,coocurence,false,0,1,0.8
Ministério da Justiça,MJ,coocurence,false,0,6,0.564361717086
Ministério da Justiça,multas,coocurence,false,0,1,0.528088901407
Ministério da Justiça,procon,coocurence,false,0,3,0.737939330464
Ministério da Justiça,reclamação,coocurence,false,0,3,0.695034172396
Ministério da Justiça,Secretaria Nacional do Consumidor,coocurence,false,0,2,0.74481908914
Ministério da Justiça,Senacon,coocurence,false,0,2,0.74481908914
Ministério da Justiça,SIGER,coocurence,false,0,1,0.526524190111
Ministério da Justiça,Sindec,coocurence,false,0,2,0.74481908914
Ministério da Justiça,sistema prisional,coocurence,false,0,1,0.402139492735
Ministério da Saúde,morbidade,coocurence,false,0,4,0.732845779863
Ministério da Saúde,mortalidade,coocurence,false,0,1,0.658280588604
Ministério da Saúde,MS,coocurence,false,0,5,0.679487179487
Ministério da Saúde,óbitos,coocurence,false,0,1,0.658280588604
Ministério da Saúde,Previdência Social,coocurence,false,0,1,0.013326338348
Ministério da Saúde,saneamento ambiental,coocurence,false,0,1,0.682788741999
Ministério do Planejamento,MP,coocurence,false,0,1,0.301785820142
Ministério do Planejamento,ONG,coocurence,false,0,1,0.888888888889
Ministério do Planejamento,organizações da sociedade civil,coocurence,false,0,1,0.680882906649
Ministério do Planejamento,OSC,coocurence,false,0,1,0.680882906649
Ministério do Planejamento,siconv,coocurence,false,0,1,0.888888888889
MJ,multas,coocurence,false,0,1,0.436251435889
MJ,passaporte,coocurence,false,0,1,0.341753371301
MJ,polícia,coocurence,false,0,2,0.403016175137
MJ,polícia federal,coocurence,false,0,1,0.341753371301
MJ,polícia rodoviária,coocurence,false,0,1,0.341753371301
MJ,polícia rodoviária federal,coocurence,false,0,1,0.341753371301
MJ,política contra as drogas,coocurence,false,0,1,0.310684883001
MJ,procon,coocurence,false,0,3,0.653942870319
MJ,reclamação,coocurence,false,0,3,0.615921421861
MJ,registro,coocurence,false,0,1,0.287698227784
MJ,rodovias,coocurence,false,0,1,0.341753371301
MJ,Secretaria Nacional do Consumidor,coocurence,false,0,2,0.61529109256
MJ,segurança,coocurence,false,0,1,0.341753371301
MJ,segurança pública,coocurence,false,0,1,0.341753371301
MJ,Senacon,coocurence,false,0,2,0.61529109256
MJ,SIGER,coocurence,false,0,1,0.434958836201
MJ,Sindec,coocurence,false,0,2,0.61529109256
MJ,sistema prisional,coocurence,false,0,1,0.332205298513
MJ,substâncias psicoativas,coocurence,false,0,1,0.310684883001
MJ,trânsito,coocurence,false,0,1,0.341753371301
modalidades,MP,coocurence,false,0,1,0.443952575977
modalidades,ocorrências,coocurence,false,0,1,0.954545454545
modalidades,preços praticados,coocurence,false,0,1,0.954545454545
modalidades,pregão,coocurence,false,0,1,0.954545454545
modalidades,registro de preços,coocurence,false,0,1,0.954545454545
modalidades,serviços,coocurence,false,0,1,0.756787468664
modalidades,SIASG,coocurence,false,0,1,0.954545454545
modalidades,SICAF,coocurence,false,0,1,0.954545454545
modalidades,sustentável,coocurence,false,0,1,0.954545454545
modalidades,tomada de preços,coocurence,false,0,1,0.954545454545
morbidade,MS,coocurence,false,0,4,0.732845779863
morbidade,Previdência Social,coocurence,false,0,1,0.0137539957372
morbidade,saneamento ambiental,coocurence,false,0,1,0.691148283954
mortalidade,MS,coocurence,false,0,1,0.658280588604
mortalidade,óbitos,coocurence,false,0,1,0.8
MP,obras,coocurence,false,0,1,0.301321176571
MP,ocorrências,coocurence,false,0,1,0.443952575977
MP,ONG,coocurence,false,0,1,0.301785820142
MP,orçamento,coocurence,false,0,1,0.104541674698
MP,orçamento federal,coocurence,false,0,1,0.104541674698
MP,organizações da sociedade civil,coocurence,false,0,1,0.235368923699
MP,órgão,coocurence,false,0,1,0.376651470714
MP,órgão colegiado,coocurence,false,0,1,0.376651470714
MP,OSC,coocurence,false,0,1,0.235368923699
MP,pac,coocurence,false,0,1,0.301321176571
MP,PAC,coocurence,false,0,1,0.301321176571
MP,patrimônio da união,coocurence,false,0,1,0.257669250441
MP,Plano Plurianual,coocurence,false,0,3,0.407410857191
MP,poder executivo,coocurence,false,0,1,0.376651470714
MP,portal da transparência,coocurence,false,0,1,0.259629057748
MP,PPA,coocurence,false,0,3,0.407410857191
MP,preços praticados,coocurence,false,0,1,0.443952575977
MP,pregão,coocurence,false,0,1,0.443952575977
MP,programas de governo,coocurence,false,0,1,0.301321176571
MP,Programas do Governo Federal,coocurence,false,0,3,0.407410857191
MP,recursos hídricos,coocurence,false,0,1,0.301321176571
MP,registro de preços,coocurence,false,0,1,0.443952575977
MP,saneamento e urbanismo,coocurence,false,0,1,0.301321176571
MP,serviços,coocurence,false,0,1,0.351976686475
MP,servidor federal,coocurence,false,0,1,0.256073759866
MP,servidor público,coocurence,false,0,1,0.256073759866
MP,SIAPA,coocurence,false,0,1,0.257669250441
MP,SIAPE,coocurence,false,0,1,0.256073759866
MP,SIASG,coocurence,false,0,1,0.443952575977
MP,SICAF,coocurence,false,0,1,0.443952575977
MP,siconv,coocurence,false,0,1,0.301785820142
MP,SIORG,coocurence,false,0,1,0.376651470714
MP,SPU,coocurence,false,0,1,0.257669250441
MP,sustentável,coocurence,false,0,1,0.443952575977
MP,tomada de preços,coocurence,false,0,1,0.443952575977
MP,transparência,coocurence,false,0,1,0.2665828554
MP,transporte,coocurence,false,0,1,0.181071492085
MS,óbitos,coocurence,false,0,1,0.658280588604
MS,Previdência Social,coocurence,false,0,1,0.013326338348
MS,saneamento ambiental,coocurence,false,0,1,0.682788741999
MTE,qualificação profissional,coocurence,false,0,1,0.851256530759
MTE,seguro-desemprego,coocurence,false,0,2,0.826086956522
MTE,trabalho,coocurence,false,0,2,0.710335596066
municipal,ocorrências criminais,coocurence,false,0,2,0.774596669241
municipal,ocorrências-criminais,coocurence,false,0,1,0.621059003408
municipal,pe,coocurence,false,0,1,0.621059003408
municipal,pernambuco,coocurence,false,0,1,0.621059003408
municipal,rio grande do sul,coocurence,false,0,2,0.774596669241
municipal,RS,coocurence,false,0,2,0.774596669241
municipal,violência contra a mulher,coocurence,false,0,1,0.828078671211
município,perfil do eleitorado,coocurence,false,0,1,0.75
município,TSE,coocurence,false,0,1,0.52174919475
obras,pac,coocurence,false,0,1,0.923076923077
obras,PAC,coocurence,false,0,1,0.923076923077
obras,programas de governo,coocurence,false,0,1,0.923076923077
obras,recursos hídricos,coocurence,false,0,1,0.923076923077
obras,saneamento e urbanismo,coocurence,false,0,1,0.923076923077
obras,transporte,coocurence,false,0,1,0.554700196225
ocorrências,preços praticados,coocurence,false,0,1,0.954545454545
ocorrências,pregão,coocurence,false,0,1,0.954545454545
ocorrências,registro de preços,coocurence,false,0,1,0.954545454545
ocorrências,serviços,coocurence,false,0,1,0.756787468664
ocorrências,SIASG,coocurence,false,0,1,0.954545454545
ocorrências,SICAF,coocurence,false,0,1,0.954545454545
ocorrências,sustentável,coocurence,false,0,1,0.954545454545
ocorrências,tomada de preços,coocurence,false,0,1,0.954545454545
ocorrências criminais,rio grande do sul,coocurence,false,0,2,0.809523809524
ocorrências criminais,RS,coocurence,false,0,2,0.809523809524
ocorrências criminais,violência contra a mulher,coocurence,false,0,1,0.890870806375
ocorrências-criminais,pe,coocurence,false,0,1,0.833333333333
ocorrências-criminais,pernambuco,coocurence,false,0,1,0.833333333333
ONG,organizações da sociedade civil,coocurence,false,0,1,0.680882906649
ONG,OSC,coocurence,false,0,1,0.680882906649
ONG,siconv,coocurence,false,0,1,0.888888888889
orçamento,orçamento federal,coocurence,false,0,1,0.666666666667
organizações da sociedade civil,OSC,coocurence,false,0,4,0.448275862069
organizações da sociedade civil,siconv,coocurence,false,0,1,0.680882906649
órgão,órgão colegiado,coocurence,false,0,1,0.923076923077
órgão,poder executivo,coocurence,false,0,1,0.923076923077
órgão,SIORG,coocurence,false,0,1,0.923076923077
órgão colegiado,poder executivo,coocurence,false,0,1,0.923076923077
órgão colegiado,SIORG,coocurence,false,0,1,0.923076923077
OSC,siconv,coocurence,false,0,1,0.680882906649
pac,PAC,coocurence,false,0,1,0.923076923077
pac,programas de governo,coocurence,false,0,1,0.923076923077
pac,recursos hídricos,coocurence,false,0,1,0.923076923077
pac,saneamento e urbanismo,coocurence,false,0,1,0.923076923077
pac,transporte,coocurence,false,0,1,0.554700196225
PAC,programas de governo,coocurence,false,0,1,0.923076923077
PAC,recursos hídricos,coocurence,false,0,1,0.923076923077
PAC,saneamento e urbanismo,coocurence,false,0,1,0.923076923077
PAC,transporte,coocurence,false,0,1,0.554700196225
pagamento-de-beneficios,Previdência Social,coocurence,false,0,1,0.550911106683
participação social,São Paulo,coocurence,false,0,1,0.222222222222
partidos,partidos políticos,coocurence,false,0,2,0.737864787373
partidos,prestação de contas,coocurence,false,0,1,0.737864787373
partidos,TSE,coocurence,false,0,2,0.692820323028
partidos políticos,prestação de contas,coocurence,false,0,1,0.75
partidos políticos,resultado das eleições,coocurence,false,0,1,0.589255650989
partidos políticos,TSE,coocurence,false,0,3,0.639009650423
passageiros avião,transporte,coocurence,false,0,1,0.68041381744
passageiros avião,transporte aéreo,coocurence,false,0,1,0.721687836487
passaporte,polícia,coocurence,false,0,1,0.667124384995
passaporte,polícia federal,coocurence,false,0,1,0.857142857143
passaporte,segurança,coocurence,false,0,1,0.857142857143
passaporte,segurança pública,coocurence,false,0,1,0.857142857143
patrimônio da união,SIAPA,coocurence,false,0,1,0.9
patrimônio da união,SPU,coocurence,false,0,1,0.9
paz,polícia,coocurence,false,0,1,0.490290337845
pe,pernambuco,coocurence,false,0,1,0.833333333333
Pensão Alimentícia,Pensão por morte,coocurence,false,0,2,0.833220308783
Pensão Alimentícia,Previdência Social,coocurence,false,0,2,0.65770177347
Pensão por morte,Previdência Social,coocurence,false,0,7,0.725389529288
Pensão por morte,Valor de benefício,coocurence,false,0,1,0.767969527574
pensionista,Previdência,coocurence,false,0,1,0.9
pensionista,segurado,coocurence,false,0,1,0.9
pensionista,trabalhador,coocurence,false,0,1,0.9
perfil do eleitorado,TSE,coocurence,false,0,1,0.52174919475
perfil dos candidatos,TSE,coocurence,false,0,1,0.516397779494
Perícia Médica,Previdência Social,coocurence,false,0,4,0.460014259036
Perícia Médica,RE,coocurence,false,0,4,0.80258228667
Perícia Médica,Serviços Previdenciários,coocurence,false,0,4,0.800933856166
Perícia Médica,UF,coocurence,false,0,2,0.713255082758
Perícia Médica,UO,coocurence,false,0,1,0.884651736929
Pessoa Física,Previdência Social,coocurence,false,0,1,0.53687515492
Plano Plurianual,PPA,coocurence,false,0,3,0.75
Plano Plurianual,Programas do Governo Federal,coocurence,false,0,3,0.75
PNERA,reforma agrária,coocurence,false,0,1,0.75
poder executivo,SIORG,coocurence,false,0,1,0.923076923077
poder legislativo,projetos de lei,coocurence,false,0,1,0.645497224368
poder legislativo,proposições parlamentares,coocurence,false,0,1,0.645497224368
poder legislativo,Senado Federal,coocurence,false,0,1,0.474341649025
polícia,polícia federal,coocurence,false,0,1,0.667124384995
polícia,polícia rodoviária,coocurence,false,0,1,0.667124384995
polícia,polícia rodoviária federal,coocurence,false,0,1,0.667124384995
polícia,rodovias,coocurence,false,0,1,0.667124384995
polícia,segurança,coocurence,false,0,1,0.667124384995
polícia,segurança pública,coocurence,false,0,1,0.667124384995
polícia,trânsito,coocurence,false,0,1,0.667124384995
polícia federal,segurança,coocurence,false,0,1,0.857142857143
polícia federal,segurança pública,coocurence,false,0,1,0.857142857143
polícia rodoviária,polícia rodoviária federal,coocurence,false,0,1,0.857142857143
polícia rodoviária,rodovias,coocurence,false,0,1,0.857142857143
polícia rodoviária,trânsito,coocurence,false,0,1,0.857142857143
polícia rodoviária federal,rodovias,coocurence,false,0,1,0.857142857143
polícia rodoviária federal,trânsito,coocurence,false,0,1,0.857142857143
política contra as drogas,substâncias psicoativas,coocurence,false,0,1,0.857142857143
população ativa,sexo,coocurence,false,0,1,0.666666666667
população ativa,trabalho,coocurence,false,0,1,0.187317162316
portal da transparência,repasse,coocurence,false,0,1,0.573539334676
portal da transparência,servidor federal,coocurence,false,0,1,0.729996395088
portal da transparência,servidor público,coocurence,false,0,1,0.729996395088
portal da transparência,SIAPE,coocurence,false,0,1,0.729996395088
portal da transparência,transparência,coocurence,false,0,5,0.67551551826
postos de saúde,saúde,coocurence,false,0,1,0.909090909091
postos de saúde,SUS,coocurence,false,0,1,0.909090909091
postos de saúde,UBS,coocurence,false,0,1,0.909090909091
PPA,Programas do Governo Federal,coocurence,false,0,3,0.75
preços,produtos,coocurence,false,0,1,0.699854212224
preços,serviços,coocurence,false,0,1,0.312984318574
preços praticados,pregão,coocurence,false,0,1,0.954545454545
preços praticados,registro de preços,coocurence,false,0,1,0.954545454545
preços praticados,serviços,coocurence,false,0,1,0.756787468664
preços praticados,SIASG,coocurence,false,0,1,0.954545454545
preços praticados,SICAF,coocurence,false,0,1,0.954545454545
preços praticados,sustentável,coocurence,false,0,1,0.954545454545
preços praticados,tomada de preços,coocurence,false,0,1,0.954545454545
pregão,registro de preços,coocurence,false,0,1,0.954545454545
pregão,serviços,coocurence,false,0,1,0.756787468664
pregão,SIASG,coocurence,false,0,1,0.954545454545
pregão,SICAF,coocurence,false,0,1,0.954545454545
pregão,sustentável,coocurence,false,0,1,0.954545454545
pregão,tomada de preços,coocurence,false,0,1,0.954545454545
presença,São Paulo,coocurence,false,0,1,0.288675134595
presença,vereadores,coocurence,false,0,1,0.721687836487
prestação de contas,TSE,coocurence,false,0,1,0.73029674334
prevenção,Sipaer,coocurence,false,0,1,0.888888888889
prevenção,transporte aéreo,coocurence,false,0,1,0.471404520791
Previdência,segurado,coocurence,false,0,1,0.9
Previdência,trabalhador,coocurence,false,0,1,0.9
previdência social,trabalho,coocurence,false,0,1,0.243332131696
Previdência Social,RE,coocurence,false,0,5,0.475470397921
Previdência Social,Reabilitação Profissional,coocurence,false,0,1,0.449150456404
Previdência Social,Receitas,coocurence,false,0,13,0.533528872267
Previdência Social,recolhimento,coocurence,false,0,1,0.432982868824
Previdência Social,Recolhimento,coocurence,false,0,9,0.52135579406
Previdência Social,recolhimentos,coocurence,false,0,1,0.455087462917
Previdência Social,Recolhimentos,coocurence,false,0,2,0.430357975446
Previdência Social,Rubrica,coocurence,false,0,3,0.448679205425
Previdência Social,SAE,coocurence,false,0,2,0.56329270673
Previdência Social,salário base,coocurence,false,0,1,0.482549637403
Previdência Social,Salário Maternidade,coocurence,false,0,4,0.741942821345
Previdência Social,Segurados deslocados estrangeiros,coocurence,false,0,1,0.652332089098
Previdência Social,Serviço Social,coocurence,false,0,1,0.449150456404
Previdência Social,Serviços Previdenciários,coocurence,false,0,7,0.50582046591
Previdência Social,Sexo,coocurence,false,0,1,0.502839318679
Previdência Social,SIMPLES,coocurence,false,0,2,0.498276287573
Previdência Social,tempo-de-servico,coocurence,false,0,1,0.430017232736
Previdência Social,Terceiros,coocurence,false,0,3,0.514933632196
Previdência Social,UF,coocurence,false,0,19,0.730733423333
Previdência Social,Unidade da Federaçao,coocurence,false,0,2,0.702771631054
Previdência Social,Unidade da Federação,coocurence,false,0,1,0.498276287573
Previdência Social,UO,coocurence,false,0,1,0.43243916605
Previdência Social,Valor de benefício,coocurence,false,0,1,0.61685230627
Previdência Social,valores,coocurence,false,0,1,0.464471696868
Previdência Social,vinculos,coocurence,false,0,2,0.464471696868
procon,reclamação,coocurence,false,0,3,0.787735907038
procon,Secretaria Nacional do Consumidor,coocurence,false,0,2,0.868487174604
procon,Senacon,coocurence,false,0,2,0.868487174604
procon,Sindec,coocurence,false,0,2,0.868487174604
produtos,serviços,coocurence,false,0,1,0.383325939
programas de governo,recursos hídricos,coocurence,false,0,1,0.923076923077
programas de governo,saneamento e urbanismo,coocurence,false,0,1,0.923076923077
programas de governo,transporte,coocurence,false,0,1,0.554700196225
projetos de lei,proposições parlamentares,coocurence,false,0,1,0.833333333333
Prova Brasil,rendimento escolar,coocurence,false,0,1,0.581914373963
qualificação profissional,seguro-desemprego,coocurence,false,0,1,0.851256530759
qualificação profissional,trabalho,coocurence,false,0,1,0.728492796386
RE,Serviços Previdenciários,coocurence,false,0,5,0.77614243655
RE,UF,coocurence,false,0,3,0.713813937696
RE,UO,coocurence,false,0,1,0.893688910073
Reabilitação Profissional,Serviços Previdenciários,coocurence,false,0,1,0.71818484646
Reabilitação Profissional,UF,coocurence,false,0,1,0.644503386635
Receitas,Recolhimento,coocurence,false,0,9,0.813236438765
Receitas,recolhimentos,coocurence,false,0,1,0.558933924756
Receitas,Recolhimentos,coocurence,false,0,2,0.764095796494
Receitas,Rubrica,coocurence,false,0,3,0.826014982646
Receitas,SAE,coocurence,false,0,1,0.794670210177
Receitas,Terceiros,coocurence,false,0,3,0.677730251933
Receitas,UF,coocurence,false,0,4,0.735760417273
reclamação,Secretaria Nacional do Consumidor,coocurence,false,0,2,0.817991723328
reclamação,Senacon,coocurence,false,0,2,0.817991723328
reclamação,Sindec,coocurence,false,0,2,0.817991723328
reclamação,transporte,coocurence,false,0,1,0.232833566167
reclamação,transporte aéreo,coocurence,false,0,1,0.246957290287
Recolhimento,Rubrica,coocurence,false,0,3,0.852825584719
Recolhimento,SAE,coocurence,false,0,1,0.765014335158
Recolhimento,Terceiros,coocurence,false,0,2,0.765114010482
Recolhimento,UF,coocurence,false,0,4,0.707114537697
recolhimentos,Terceiros,coocurence,false,0,1,0.783349451801
recursos hídricos,saneamento e urbanismo,coocurence,false,0,1,0.923076923077
recursos hídricos,transporte,coocurence,false,0,1,0.554700196225
rede privada,Rede Privada de entidades de assistência social,coocurence,false,0,1,0.833333333333
registro de preços,serviços,coocurence,false,0,1,0.756787468664
registro de preços,SIASG,coocurence,false,0,1,0.954545454545
registro de preços,SICAF,coocurence,false,0,1,0.954545454545
registro de preços,sustentável,coocurence,false,0,1,0.954545454545
registro de preços,tomada de preços,coocurence,false,0,1,0.954545454545
remuneração,servidor,coocurence,false,0,1,0.5
remuneração,tabela,coocurence,false,0,1,0.5
rendimento escolar,tid,coocurence,false,0,1,0.857142857143
repasse,transparência,coocurence,false,0,1,0.558440390823
resultado das eleições,TSE,coocurence,false,0,1,0.602464076077
rio grande do sul,RS,coocurence,false,0,2,0.809523809524
rio grande do sul,violência contra a mulher,coocurence,false,0,1,0.890870806375
rodovias,trânsito,coocurence,false,0,1,0.857142857143
RS,violência contra a mulher,coocurence,false,0,1,0.890870806375
Rubrica,UF,coocurence,false,0,2,0.609158395004
Salário Maternidade,UF,coocurence,false,0,1,0.849024112806
Salário Maternidade,Unidade da Federaçao,coocurence,false,0,1,0.921459653953
saneamento,saneamento ambiental,coocurence,false,0,1,0.603022689156
saneamento e urbanismo,transporte,coocurence,false,0,1,0.554700196225
São Paulo,serviços oferecidos,coocurence,false,0,1,0.57735026919
São Paulo,SP,coocurence,false,0,3,0.549971940923
São Paulo,vereadores,coocurence,false,0,1,0.444444444444
saúde,SUS,coocurence,false,0,1,0.909090909091
saúde,UBS,coocurence,false,0,1,0.909090909091
saúde no trabalho,segurança do trabalho,coocurence,false,0,1,0.75
saúde no trabalho,trabalho,coocurence,false,0,1,0.405553552827
Secretaria Nacional do Consumidor,Senacon,coocurence,false,0,2,0.878787878788
Secretaria Nacional do Consumidor,Sindec,coocurence,false,0,2,0.878787878788
segurado,trabalhador,coocurence,false,0,1,0.9
segurança,segurança pública,coocurence,false,0,1,0.857142857143
segurança do trabalho,trabalho,coocurence,false,0,1,0.405553552827
seguro-desemprego,trabalho,coocurence,false,0,2,0.710335596066
Senacon,Sindec,coocurence,false,0,2,0.878787878788
serviços,SIASG,coocurence,false,0,1,0.756787468664
serviços,SICAF,coocurence,false,0,1,0.756787468664
serviços,sustentável,coocurence,false,0,1,0.756787468664
serviços,tomada de preços,coocurence,false,0,1,0.756787468664
Serviço Social,Serviços Previdenciários,coocurence,false,0,1,0.71818484646
Serviço Social,UF,coocurence,false,0,1,0.644503386635
serviços oferecidos,SP,coocurence,false,0,1,0.612372435696
Serviços Previdenciários,UF,coocurence,false,0,5,0.724922113592
Serviços Previdenciários,UO,coocurence,false,0,1,0.874146757476
servidor,tabela,coocurence,false,0,1,0.5
servidor federal,servidor público,coocurence,false,0,1,0.875
servidor federal,SIAPE,coocurence,false,0,1,0.875
servidor federal,transparência,coocurence,false,0,1,0.682060250687
servidor público,SIAPE,coocurence,false,0,1,0.875
servidor público,transparência,coocurence,false,0,1,0.682060250687
sexo,trabalho,coocurence,false,0,1,0.187317162316
SIAPA,SPU,coocurence,false,0,1,0.9
SIAPE,transparência,coocurence,false,0,1,0.682060250687
SIASG,SICAF,coocurence,false,0,1,0.954545454545
SIASG,sustentável,coocurence,false,0,1,0.954545454545
SIASG,tomada de preços,coocurence,false,0,1,0.954545454545
SICAF,sustentável,coocurence,false,0,1,0.954545454545
SICAF,tomada de preços,coocurence,false,0,1,0.954545454545
Sipaer,transporte aéreo,coocurence,false,0,1,0.471404520791
SP,vereadores,coocurence,false,0,1,0.471404520791
SUS,UBS,coocurence,false,0,1,0.909090909091
sustentável,tomada de preços,coocurence,false,0,1,0.954545454545
TCU,transparência,coocurence,false,0,1,0.381036748144
tempo-de-servico,vinculos,coocurence,false,0,1,0.848668424792
Terceiros,UF,coocurence,false,0,1,0.747042862273
transporte,transporte aéreo,coocurence,false,0,2,0.559792868439
UF,UO,coocurence,false,0,1,0.627571632442
universidades,vestibular,coocurence,false,0,1,0.615457454897
